mad2,262193,2,2017-12-08 19:31:28.924801,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:29.414889,1.6289,0.0000,20.0117,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:29.794939,1.6301,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:29.882995,0.0108,2.7625,22.1546,,0.8655,79.7782,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:30.054617,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:30.544678,1.6289,0.0000,20.0052,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:30.862773,1.6300,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:31.008577,0.0108,2.7628,22.1481,,0.9023,83.1729,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:31.168500,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:31.668588,1.6289,0.0000,20.0117,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:31.978601,1.6301,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:32.138596,0.0108,2.7625,22.1481,,0.9392,86.5675,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:32.298591,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:32.794795,1.6289,0.0000,20.0117,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:33.104656,1.6301,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:33.264738,0.0108,2.7625,22.1481,,0.9760,89.9620,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:33.422057,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:33.882295,1.6289,0.0000,20.0117,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:34.234716,1.6301,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:34.364706,0.0108,2.7624,22.1481,,1.0128,93.3566,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:34.544835,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:35.004855,1.6289,0.0000,20.0117,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:35.364851,1.6301,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:35.494702,0.0108,2.7626,22.1481,,1.0497,96.7514,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:35.675081,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:36.128300,1.6289,0.0000,20.0117,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:36.488165,1.6301,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:36.623055,0.0108,2.7628,22.1416,,1.0865,100.1463,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:36.803059,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:37.255120,1.6289,0.0000,20.0117,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:37.599711,1.6301,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:37.749600,0.0108,2.7628,22.1481,,1.1049,101.8437,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:38.234624,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:38.384469,1.6289,0.0000,20.0117,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:38.724877,1.6301,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:38.864326,0.0108,2.7629,22.1351,,1.1417,105.2387,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:39.364330,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:39.604181,1.6289,0.0000,20.0181,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:39.840016,1.6301,0.0000,22.1894,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:39.985717,0.0108,2.7626,22.1481,,1.1786,108.6335,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:40.494268,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:40.734404,1.6289,0.0000,20.0181,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:40.958239,1.6301,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:41.108391,0.0108,2.7629,22.1416,,1.2154,112.0285,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:41.618419,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
mad3,262193,3,2017-12-08 19:31:41.858258,1.6289,0.0000,20.0181,,0.0000,0.0000,CHARGEREST,,,,,,,
mad0,262193,0,2017-12-08 19:31:42.080264,1.6301,0.0000,22.1826,,0.0000,0.0000,CHARGEREST,,,,,,,
mad1,262193,1,2017-12-08 19:31:42.230984,0.0108,2.7629,22.1416,,1.2522,115.4233,CHARGEREST,,,,,,,
mad2,262193,2,2017-12-08 19:31:42.739666,1.6300,0.0000,21.4786,,0.0000,0.0000,CHARGEREST,,,,,,,
